epoch,lr,train_loss,val_loss,seg_width_mae,file_width_mae,pos_mae,pos_rmse,pos_maxae
14,0.0004958974523531687,0.0009848056114446582,0.006423021066133107,0.8133778126440315,0.8142287861354768,4.221663402723604,4.295378501867887,6.010143226126104
15,0.0004952923936987913,0.0008038297354317306,0.0005455786531881394,0.20150295596256435,0.19885547637939446,0.8833364016503827,1.0040319481395723,2.0328242313146347
16,0.0004946461621797821,0.0010380445270460439,0.00030081462700423954,0.1480198173879463,0.14495813676289138,0.6756956325639726,0.7848630912836239,1.5327868860664466
17,0.0004939588685245853,0.0005187843374845415,0.0010870085104989328,0.29858513190367514,0.2990555865045578,1.3882820269938079,1.5188911491877775,2.67791304998741
18,0.0004932306304974305,0.00038763624936159963,0.00010372563565822284,0.07213793513930847,0.06955055433606347,0.35589017003777,0.43608790709479556,1.036753621036837
19,0.0004924615728781546,0.00045286115082927245,0.00010823477282641438,0.07722382901984955,0.0740405599654666,0.3913308742003707,0.4643109115255149,0.9496227547798526
20,0.0004916518274408214,0.0005007566533026625,0.0005592108398423504,0.2319208439265456,0.22819774544428256,1.1818302876948963,1.2682080965079405,3.341597965802009
21,0.0004908015329311432,0.0004305546635568528,0.0014254191360506012,0.36873567884213454,0.36695411814583656,1.7725204922114202,1.8142989898189614,2.7778401623853597
22,0.0004899108350427069,0.0004671774906506096,0.00015176862672259097,0.09758730246641925,0.09493425634172226,0.4477531607994203,0.5647808273830083,1.711051053750623
23,0.0004889798863920103,0.000321549266613943,0.0021724651717781045,0.47412105587041264,0.4736284799802872,2.4377662347068934,2.4895292533403213,4.268240357664922
24,0.00048800884649231223,0.00035143040027442435,0.011075500398874283,1.0778117424973817,1.0780653006311447,5.979419161310847,6.335377705952205,10.98556252286403
25,0.0004869978817263005,0.0003843701732958752,0.004434385994083692,0.6606516414713637,0.6583506137984139,3.737384404841789,4.172307103745128,8.138113724667505
26,0.00048594716531758333,0.0003750312085147218,0.0013835788160458068,0.3493197610445112,0.3457616620215158,1.9531044501766628,2.317757940475751,5.383280192767359
27,0.00048485687730100824,0.0004319989734700909,0.00035484140944475674,0.16322597164974034,0.15918246708218997,0.914406230943247,1.165054411981762,2.2889058664413255
28,0.000483727204491814,0.00028329161139531087,0.00017648985790699138,0.10981775889886874,0.10937694629033416,0.5230554291915681,0.5769389133150413,1.0784418005126781
29,0.00048255834045362103,0.0004793550199939593,0.0012409162732650674,0.34619694335438383,0.3442332474769107,1.6972813788014594,1.7607230069740187,2.8122135374358095
30,0.00048135048546526485,0.0003759801413503394,0.0003161040301598983,0.16284614411469933,0.15985497841759325,0.8765850356978109,1.0028363036708645,1.8833267770870634
31,0.0004801038464864797,0.00033483294907534796,0.0003280616614251685,0.16465109531010422,0.16198210648127964,0.9014689095711594,1.0593920241594443,2.5002604994405715
32,0.0004788186371224368,0.000365008059250715,0.005965041449276087,0.7555314826074048,0.7574165664400374,3.7965638242553377,3.894551612284482,5.744514297979606
33,0.00047749507758714454,0.00038591422071740015,0.0002951442969040336,0.15679781236381174,0.1535315181338598,0.7418766652712512,0.7896244475864401,2.2375496408840263
34,0.0004761333946657155,0.00043243258580720224,0.0003095794731324591,0.15264993961726395,0.14882624206088824,0.6731965571004406,0.7648078927120643,1.413618628062693
35,0.0004747338216755082,0.0005348011446755691,0.0007681813713304032,0.23658594461244958,0.23486877078101748,1.0882766062121676,1.2241265845798002,2.8343835242741022
36,0.0004732965984261497,0.0005269945706988904,0.00040002306977669907,0.16731742163684882,0.16663205570644812,0.9594373237578295,1.2351649412480876,3.7209722034332344
37,0.00047182197117844483,0.0005412572760177537,0.002272646700110391,0.48273599704849385,0.4807870401654925,2.61569293570823,2.8183312442691912,5.6637086659918054
38,0.0004703101926021811,0.00033805735737912315,0.00044468127922198483,0.20517431241329584,0.2030035565012977,1.0843933227880336,1.1937781732954795,2.3502935589718845
39,0.00046876152173283493,0.0002555225203186516,0.003807402202842113,0.6288778157991783,0.6272807399431864,3.4346187748181984,3.675439466826159,6.600667018983302
40,0.0004671762239271871,0.00023357121070771957,0.006305623773450606,0.8113554682687064,0.8087846403651768,4.450289368334922,4.764398443853672,8.789130822770971
41,0.0004655545708178555,0.000239839635623029,0.00022479576979672413,0.13106137792640757,0.12802675966232535,0.6437177016610965,0.7513914223519798,1.4749251103457368
42,0.00046389684026675217,0.0002072978111646733,0.0001173548746656052,0.09325821823048815,0.08992497622020665,0.4672585661368046,0.5466537509024423,1.9204713380005387
43,0.00046220331631747303,0.00022481785367968853,0.00023352843437291613,0.14658189933990765,0.14463818463068162,0.7501990107160396,0.8027518456914113,1.9312045909334188
44,0.00046047428914662846,0.0002710221312507625,0.00417093217599197,0.6453009587582027,0.643461070741926,3.6436674824471167,4.073880132957778,8.366602245392073
45,0.0004587100550141232,0.00025245627594730735,0.0003614864512303165,0.18041497301832538,0.1773414925923422,0.9889384922007989,1.146904272928514,3.0983886736639192
46,0.00045691091621239343,0.00019668158866113488,0.0004658109276100153,0.16938775722111496,0.16692083801542007,0.7056929410952,0.8716024135296784,1.558884631591468
47,0.000455077181014611,0.00016164610065759211,0.00043731747577554396,0.20343076848538122,0.2017566112488036,0.9776967488105472,0.9972967322997712,1.4069559034163035
48,0.00045320916362186176,0.00018394246208575864,5.896279788294548e-05,0.04832931990935423,0.045239287860809795,0.2133305866646708,0.26922881858982367,0.8241678480767973
49,0.0004513071841093095,0.0002663214351579042,0.004941845047244123,0.71256195718997,0.7131564739772251,3.9127316395616982,4.169007388329863,7.087965968927108
50,0.00044937156837135227,0.00034439151048119387,0.0001862552748649233,0.11828824738475764,0.11481729189554855,0.598719235627403,0.7223954073218739,1.7754690225691547
51,0.00044740264806578215,0.00023277831836243619,0.00036456227228023706,0.17296941703725083,0.1700366261270311,0.8456861522032446,0.914498658922313,1.6037071323112002
52,0.0004454007605569575,0.0002913466475848173,0.0001231112285741827,0.08780250148238422,0.08452988386154192,0.37080785297269103,0.4529791593261275,0.9845393904303137
53,0.00044336624885799725,0.0002811074077386838,9.684795587188695e-05,0.07929308169356017,0.07720102033917865,0.38861282326429264,0.42466543879456586,0.8529969785931257
54,0.00044129946157200726,0.00018898395198390866,0.00022911022294304012,0.13045728318045072,0.12625395445596602,0.7044445984645015,0.8867457647520335,1.907115079090545
55,0.0004392007528323491,0.00018769173337596662,0.00016270997342718852,0.11379102457349545,0.11000907178909056,0.5689339995082051,0.6703877112085709,1.5258994804042345
56,0.0004370704822419612,0.00019610490059166215,0.00030523958011034215,0.16460706808856715,0.16250872067042768,0.8496745352524667,0.9015980304280997,1.621652122241187
57,0.0004349090148117426,0.0002021258817344089,0.00028380736282691534,0.1579635566640123,0.15514590993760125,0.8138198955802127,0.879992536791386,1.5857267372745696
58,0.0004327167208980101,0.00019378153949754326,0.001566709663879962,0.38728063128818974,0.3855692165616959,1.8503999479145619,1.8956136969361534,2.756800363850658
59,0.00043049397613904,0.0002204523261289474,0.0001675916422772108,0.11555497445792795,0.11280339804906689,0.5966524921444428,0.7150013882200233,2.340843654140599
60,0.00042824116139070386,0.0001755975435420719,4.4808612167620356e-05,0.044691099184695805,0.04107254947934837,0.19952037216749516,0.2469712619123795,0.9669491746784047
61,0.0004259586626612113,0.00022809957081293465,0.00020373275486652295,0.12555633081453982,0.12388827376895478,0.6114211245125313,0.6758292516399186,1.9306611181572748
62,0.0004236468710449694,0.00024030377890416998,6.140225999945096e-05,0.05603144993291837,0.05035840333454196,0.2885029139653327,0.37091018276211524,1.125868935183746
63,0.00042130618265557045,0.0001653372292702041,0.0001297079441292651,0.09290795905567775,0.09068466046499829,0.4687202105508675,0.5230657153304441,1.1639264031516063
64,0.00041893699855791996,0.000130125851834404,7.721788367413193e-05,0.06379991602674823,0.05969607818694346,0.30176955240620257,0.40885570932180426,1.799421576978773
65,0.0004165397246995166,0.0001547037996451147,0.00010651170774406501,0.07521027270878587,0.07221471464823168,0.35827628469553846,0.42931368489635513,1.3744072829489937
66,0.00041411477184089473,0.00014632890443201313,0.0003311529681608777,0.16842738267417265,0.1642339608404371,0.9169788742901727,1.0757106441038224,2.5372888760296064
67,0.00041166255548524307,0.0001887534210210434,0.0009156168959643169,0.30178981183845305,0.30016701372842935,1.5079552127172497,1.5466085782131025,2.83880355586075
68,0.00040918349580721,0.00014270242524854572,8.494705494213632e-05,0.05773598457051215,0.053518167261093305,0.24862957346669418,0.3236089194148737,0.9528021570640135
69,0.00040667801758090917,0.0001576354270335152,0.0001379262336919293,0.09985386545413008,0.0950266855860514,0.5347458102625526,0.6329754980370583,1.7104952814854641
70,0.0004041465501071364,0.00014080016944269862,0.0003311410641502241,0.17708193921597204,0.17462224892207556,0.9025058179017855,0.9738419531989604,2.5293054906838393
71,0.00040158952713981134,0.00017684789210422512,0.00011727450348580447,0.09477148100594494,0.09101774859049976,0.49216567344308515,0.599098895961294,1.4565422775591514
72,0.00039900738681165584,0.00014488383384837246,0.00013262712377369422,0.10354588856206876,0.1009586159766667,0.49952217232293267,0.5285059979536662,0.960994360735782
73,0.0003964005715591222,0.00014339288086325714,0.0007746291714589869,0.27518665010684007,0.27228624779080585,1.5099240019502183,1.6878423256552668,3.5615684244362456
74,0.0003937695280465839,0.000153864393341444,0.00019967321904319573,0.12465110449033363,0.12094424448316066,0.6609684225550089,0.816268751290488,1.741862587371088
75,0.0003911147070898024,0.0001630155924642871,4.743982907006556e-05,0.04118012267852498,0.035558742341541105,0.18129332686971197,0.2220914524875959,0.5835099238246357
76,0.0003884365635786816,0.00011343982791337068,6.920506835298529e-05,0.05711975944376437,0.05355675356728707,0.23902985789481904,0.28934484705477087,1.0694862930892555
77,0.0003857355563993248,0.00010295789267013866,0.00023791139846312417,0.13648147894957355,0.1331628324493529,0.7284805540551932,0.8302644177730398,1.4271396714850653
78,0.0003830121483554074,0.00011564113992474246,0.0001812637609507993,0.1159850280975627,0.11438333439448517,0.5588130834016658,0.6263039210703415,1.8237095572391695
79,0.00038026680608887765,0.00013770540512069714,8.148271305552927e-05,0.07298870398619464,0.06995963728617109,0.32929794525346523,0.36805328835532414,1.2021721996483166
80,0.0003774999999999999,0.00011204898873457716,0.00036792508538629614,0.16559479169756453,0.1630120237289913,0.7177346823922167,0.8113551804514286,1.329900930465783
81,0.0003747122041667539,0.00019722120375063738,0.0002528811722262719,0.1440428662522931,0.14071935691530738,0.686224264401857,0.7669998179368781,1.539858340793046
82,0.000371903896263604,0.00012199672294227049,0.00029970508990330604,0.15364808011277814,0.15066547442996314,0.7870447349648444,0.9261136630773549,1.8306319043186363
83,0.0003690755574796522,0.00012732163530915097,9.312903463732229e-05,0.07954262350207177,0.07646055111809381,0.34748282493393645,0.3817499491688624,0.853416935414316
84,0.0003662276724361889,0.00011486240626014441,0.00016660922408625093,0.10201331833812678,0.09906978187106898,0.44903623978555857,0.5270187804551922,1.1931314040815266
85,0.00036336072910365523,0.0001553489934718363,5.4386758037992956e-05,0.054468905814340184,0.050027468355875154,0.25734076627151864,0.33083636563685387,1.2597431423388912
86,0.00036047521871803226,0.00013191479018903658,0.0002108544449073863,0.13153113160177926,0.1281380619321551,0.7150431485183424,0.8289829390071968,1.6925603146528374
87,0.00035757163569666983,0.000116665923872776,0.00014657465009090587,0.0993833073945803,0.09650917019162861,0.5707482642024823,0.7096056939372714,2.0511641143656902
88,0.00035465047755357104,0.00010538758684175394,0.0001076553240619713,0.07818898976406205,0.07438750876320728,0.4259934297049193,0.5694913977418649,1.9025856797407528
89,0.00035171224481414537,0.00014419772149374806,0.0010248765558282906,0.31833397562258714,0.3159160419872828,1.6582240659404202,1.789983504758737,3.117263562541268
90,0.0003487574409294469,0.00013699360863990773,0.0052241970236613375,0.7408175312470053,0.7406723664677333,4.000031299310487,4.191277830109795,7.069543807241473
91,0.00034578657218990976,0.00013332443304492404,0.00031191430671497416,0.16361838857704233,0.16142728423315378,0.8728400392149601,0.9914223751399436,2.2556968311624814
92,0.00034280014763859854,0.00013569035148371098,0.0001450840171065321,0.10123431125533915,0.09825464960128528,0.4891156367128997,0.5617163982523715,1.6935593381266472
93,0.0003397986789839857,0.00014756505525734547,0.00045281852743475235,0.2053544989256101,0.20261362007686082,1.0674159526860671,1.1488298390783165,1.789161871742067
94,0.0003367826805122738,0.00016529468507344846,0.0008963293865949751,0.29426027458404824,0.29067922440786215,1.620940645716942,1.8225909854135847,3.633102696591436
95,0.00033375266899927453,0.00012869464054917533,0.00020015253276397174,0.11088653145549453,0.10835143774274797,0.4915812159442126,0.5786096505831635,1.1475581750072479
96,0.0003307091636218621,0.00014079213041955627,0.00015335690181715432,0.10506872596027696,0.10023163118059678,0.5638830872949319,0.6775035595756439,1.3928066267839085
97,0.0003276526858690149,0.00011580445770401838,5.872895307619958e-05,0.05303133091079854,0.048142972862909764,0.23977635359012198,0.28910349411704167,0.7358894001736758
98,0.0003245837594524611,0.00011812803649335663,4.839697570124398e-05,0.04588022187491444,0.04216476497196019,0.21349414841492462,0.2602528572961889,0.6092841003611511
99,0.00032150291021694314,0.00012359872013056105,0.00021109884690763167,0.12583206078716527,0.12264497397437925,0.6692994693113706,0.8198458751891441,2.100000862259435
100,0.00031841066605011755,0.00011001263491705019,0.0004301583437927973,0.20030570030212402,0.19734454919421485,1.057109987625919,1.1579201621044308,2.136933901943962
101,0.0003153075567921033,0.00010733605606933612,0.00012201005111505043,0.09466563429787894,0.09072931876258244,0.49625175418951956,0.561577098619293,1.0540862640754085
102,0.0003121941141446968,9.771063977973598e-05,0.00024247306962628092,0.136491512583795,0.13353167443048394,0.6967404190214737,0.8240024035165145,2.166925322794839
103,0.0003090708715802678,0.00014584304323472778,9.397802055458687e-05,0.08127026914436127,0.07800730421429598,0.3844279201381067,0.4346245753198725,1.3454271163545286
104,0.000305938364250351,9.67301090527373e-05,0.00024718796948180967,0.13822077367907373,0.13538687221587636,0.7896193331953356,0.9476775848450419,2.493719078036065
105,0.00030279712889395144,0.00012234848291752293,7.989619229974608e-05,0.06960285935446481,0.06508951164427262,0.3312018901271554,0.37552961761033155,0.9162508113217882
106,0.00029964770374557614,0.00011830760152179604,6.443854992165857e-05,0.05098122079795766,0.045502558738466446,0.24737210756698202,0.38103680311290017,1.609013011662853
107,0.00029649062844301107,9.156604303572278e-05,0.00012964077276056936,0.09412457564166773,0.09063505509543038,0.4630196348137986,0.5011970811555357,1.091118515793994
108,0.0002933264439348566,0.00011634437652999351,8.627027263296908e-05,0.06080427348056686,0.05622573012397417,0.24447653795768418,0.31570968646834524,0.8366790575139476
109,0.000290155692387839,9.800738688195949e-05,7.258252840371918e-05,0.05821941946154443,0.05481208918586607,0.250277892418257,0.30230754244293573,0.8965514960185033
110,0.00028697891709391265,0.00012360435501215564,0.0001461322402481477,0.09342831094688345,0.08860627340892016,0.5177271745928258,0.6988556860142484,1.7872107819852658
111,0.00028379666237717026,9.642153343001216e-05,0.0005295497281520375,0.23074316309991283,0.22936175603715206,1.1808835074527086,1.2285997848966659,2.5556199902702588
112,0.00028060947350057514,9.298093136833492e-05,4.0968424319739784e-05,0.03210983766573612,0.02673006371846274,0.12777272821734242,0.16323577346529972,0.5748839846278315
113,0.0002774178965725337,9.404669681901154e-05,4.2624712868843326e-05,0.03479578784693067,0.02685273658661618,0.1445827233756083,0.18592317071277267,0.7459123288257956
114,0.00027422247845332206,9.79506672955157e-05,0.0005062120832246076,0.2122814989535608,0.20972713765643897,0.9782324532384726,1.009110990031743,1.5828876903017886
115,0.0002710237666613851,0.00013270434372923966,8.516090142238172e-05,0.0726159198261867,0.06697527370755633,0.3722943583161458,0.4587033177527798,1.280950197504069
116,0.00026782230927952124,0.0001230738117357489,0.0014512362078302236,0.38831206794097045,0.38759636947086873,2.038183349009224,2.1273171351984357,4.002003544784657
117,0.00026461865486097187,0.00011537588742858507,0.00017151171553697194,0.11107565086578654,0.10833290925101621,0.6376517519159782,0.7862812970088084,2.0734394019477804
118,0.00026141335233542895,8.885272595791182e-05,0.00127360816592368,0.359860558376134,0.357725941377973,1.9437595096458253,2.10295257211769,4.004458066374411
119,0.0002582069509149795,8.497207647175476e-05,0.00013109659535372978,0.09572541379482946,0.09233303111696994,0.4811719385715057,0.5317836127498254,1.011021373052472
120,0.0002550000000000001,8.461178576692504e-05,0.00010856594884916096,0.0753407634307291,0.06900553862253833,0.4217152181563398,0.6123307112377675,1.9044751903444421
121,0.00025179304908502065,0.00010901178824603418,0.0001307578216162434,0.09510031370359047,0.09125490563256403,0.4417520849523208,0.48389286876362947,0.962813465400842
122,0.0002485866476645712,7.427912637043732e-05,0.0005350190442747428,0.21464461032475265,0.2126227491242545,0.98523115845793,1.026086189388053,1.4884069484833162
123,0.0002453813451390283,8.663848555150302e-05,6.430863359298124e-05,0.05305277298544055,0.048424539641728576,0.254462523076285,0.29534232133614946,0.9845301119174792
124,0.00024217769072047888,9.45313167240248e-05,0.0001931893954784653,0.131043500989397,0.12760238060875537,0.6630136931361835,0.705943755103696,1.4115263709493888
125,0.00023897623333861504,8.794815924074436e-05,4.396169117945162e-05,0.036803744663701995,0.03141097689431817,0.15808331270423337,0.19394341932567621,0.5014523505627722
126,0.00023577752154667808,9.077775028057518e-05,7.786208322537175e-05,0.06705480646864276,0.06161263416683859,0.3382438421142726,0.42610594060415,1.4051447896068794
127,0.0002325821034274665,7.541857696584132e-05,0.000589918073214521,0.2359591577654687,0.23349534197459149,1.2893871787869555,1.4495158269138637,3.1402835360584618
128,0.000229390526499425,7.581504121041132e-05,0.00011744210197346581,0.08492671217873832,0.07812081113694216,0.46541449687973824,0.6005535486061678,1.2089953617688707
129,0.00022620333762282986,0.0001162553161335017,0.00027306684565939286,0.1583780061418765,0.15472761653718503,0.8206524528218463,0.9035026803836677,2.24918336900231
130,0.0002230210829060875,7.700292661911932e-05,4.9625424236463376e-05,0.04195345005142354,0.0355899609459771,0.188002234943217,0.229879699928401,0.8808619132180411
131,0.00021984430761216113,7.516068471907749e-05,0.00021208496580915823,0.1267401592753758,0.12478484335399802,0.5761790494434647,0.6141470567486517,1.1360637685002075
132,0.00021667355606514352,5.988519885476822e-05,0.00019484310001287192,0.12862780829456366,0.12466547807057683,0.6554722178111015,0.7174704961043384,1.2552634592123582
133,0.00021350937155698905,6.996157950075633e-05,0.0008804148493365114,0.2974499408329759,0.2961895567651778,1.4816513745967956,1.4969806370716419,2.2491190279509965
134,0.00021035229625442398,6.926240289038666e-05,0.0001108715736098309,0.08113129339485525,0.07520382101573642,0.43457618824332145,0.5801779834843649,1.5855943647441677
135,0.00020720287110604865,6.985525420267843e-05,4.871081559048154e-05,0.043086876378995234,0.03557596263431371,0.18591905359487357,0.22955693917260223,0.8517560309622354
136,0.000204061635749649,8.703053954830442e-05,0.0001015407225703516,0.08210867142008844,0.07764121157782423,0.401817897523444,0.44298579040892666,1.0403348184064498
137,0.00020092912841973226,6.7870680024001e-05,0.00018729312895094348,0.11663754186897635,0.11292740685599195,0.631392569227458,0.7450679434628318,1.5231752378253418
138,0.00019780588585530326,6.335203922243135e-05,0.0002692779492114662,0.14548079766959787,0.1422711406435285,0.7835612674209997,0.890512213497812,1.6012515691067506
139,0.00019469244320789676,7.126210158993881e-05,0.00013080372867581356,0.0964342767947188,0.09335241503185696,0.44982218320280337,0.4845225360848474,1.0506713179505027
140,0.00019158933394988252,0.00011321886968084231,8.228832377647442e-05,0.07173705769476489,0.06689973774410443,0.36502341627511525,0.4321637404940339,1.0970378757713775
141,0.0001884970897830569,7.540404428850609e-05,5.4728796878458594e-05,0.04444359396105615,0.037351915912022554,0.22215912780064484,0.28700888163267774,1.1310065779751426
142,0.00018541624054753902,8.947819706288001e-05,9.060216984941528e-05,0.06721175274002218,0.063766823269072,0.2932045082823279,0.3389626482432499,0.8650833771999373
143,0.00018234731413098513,6.93822870144735e-05,0.0009449076899719016,0.31123506020162706,0.31036036657908606,1.6075426102327777,1.6598966789149356,3.018970075816526
144,0.00017929083637813794,6.725629771647481e-05,0.00010270366401018012,0.08308409753246843,0.08002780021183079,0.37690070047096924,0.4131093035482672,0.869151179206483
145,0.0001762473310007255,5.89569416280351e-05,0.00010085427275723908,0.08342437655012185,0.07934824383448053,0.4350674183486041,0.5126541023720795,1.3959130168528304
146,0.00017321731948772618,5.1331273863761706e-05,0.00014334726593091053,0.10090183766088753,0.09731003371496055,0.4614794639188136,0.5077382403916221,0.8921233827928745
147,0.0001702013210160143,6.722566952866075e-05,6.823445168877603e-05,0.059676156979854976,0.05304286945433834,0.28218355618307756,0.3518809934975108,1.0178834716114125
148,0.0001671998523614015,6.66297020926666e-05,0.0002465028184951309,0.1400002074018817,0.13710024568769674,0.7423171370513861,0.8288673389432332,1.4817492363431484
149,0.0001642134278100902,7.145492680255943e-05,0.00012024533749932302,0.08899273159347962,0.08446130048661005,0.4942797962254514,0.6054991773336837,1.598990823151496
150,0.00016124255907055306,7.69727964394273e-05,0.00010778346690148002,0.08146961381502241,0.07564679804302397,0.4317322319701543,0.5213845961700597,1.139095176877106
151,0.0001582877551858546,5.919571123944033e-05,0.0001017111962172638,0.07727094454185984,0.07280005420957276,0.42060941803662844,0.5499006074306311,1.5486160365015849
152,0.000155349522446429,6.378152525106963e-05,0.0002139330886208635,0.13344896173922816,0.12950594368435098,0.7002369148140375,0.7811680482076031,1.4536592106721287
153,0.00015242836430333012,5.4181410606931514e-05,0.00023233158789710012,0.14284672024094056,0.13980159222133579,0.6969203997714214,0.7321720914448248,1.4904119929142894
154,0.00014952478128196778,4.555903352465649e-05,0.00023042019043187394,0.1436530808422053,0.14008308278189766,0.7522589998259872,0.8241886938635102,1.8341262689158384
155,0.00014663927089634475,6.024394467620386e-05,0.0001411336203732942,0.0910665966640009,0.0882391600003319,0.41068963631466004,0.47295291739354584,1.1466678158911066
156,0.00014377232756381106,6.35561351072092e-05,4.626117720363254e-05,0.03249097984527873,0.023963375356462216,0.1344994378267137,0.17324212460343544,0.5509293581046109
157,0.0001409244425203477,5.623123947057504e-05,5.602255640671127e-05,0.047790324576547215,0.0413622950750684,0.23232608219021927,0.28440044604029097,0.790636693947306
158,0.00013809610373639593,5.517837676581561e-05,4.790839505873332e-05,0.03836483376048436,0.032018760802254,0.1670115180708285,0.20432136644787458,0.5701941873480223
159,0.000135287795833246,6.374435445960493e-05,0.00017827033406889466,0.11775414297513873,0.11363476174218314,0.6287041160689213,0.7217639743664808,1.3293529873424745
160,0.00013250000000000005,5.859103765251095e-05,6.5750906814573e-05,0.05636285398608056,0.050612804284171524,0.29079634226502177,0.352430921169244,0.8767969213358242
161,0.00012973319391112228,4.9752490521338785e-05,0.00012419006912181278,0.08886817682569272,0.08461456022565325,0.37426838929935086,0.4422300649792947,0.9168058001199029
162,0.00012698785164459256,6.245629564133753e-05,8.539061557619057e-05,0.06712953620981947,0.06213900906699049,0.3076176826251157,0.37021590150939987,1.2242634639141556
163,0.0001242644436006752,6.215944472400658e-05,8.027505522069443e-05,0.061660510357295244,0.05648242447111343,0.3069927494473066,0.40401961963274535,1.4093652336427454
164,0.00012156343642131845,5.336735726592129e-05,0.0001511388662582368,0.1084957078238514,0.10477425658513631,0.5469744414627606,0.5979512146419127,1.2283655402438853
165,0.00011888529291019753,6.385397764340106e-05,6.731478802024204e-05,0.059719096834414474,0.05335145144235518,0.2789841977553411,0.3246421070716825,0.7611473237852806
166,0.00011623047195341591,4.8294576762367326e-05,4.572803028852228e-05,0.03270974560318706,0.025379629627106583,0.1316283724971339,0.1779168540688319,0.5831036797417823
167,0.00011359942844087771,6.0373853386764886e-05,9.522004484522122e-05,0.07973755854312504,0.07625044871890374,0.38631424349508675,0.4364732235257089,1.3933637841170707
168,0.00011099261318834412,4.930887828208196e-05,5.109420236065183e-05,0.04335756836650528,0.03654537011706637,0.1776355115365149,0.24687061170767488,1.0775899035320435
169,0.00010841047286018853,4.7512784223256255e-05,5.06564393558237e-05,0.04539169774991329,0.03886773749003325,0.20134551096415407,0.25367404322297976,0.9361996880487027
170,0.00010585344989286345,6.119468419065863e-05,6.585252110462278e-05,0.05808959051827404,0.05279540183052195,0.27111166046518176,0.3402574027370394,1.1811722562256364
171,0.00010332198241909074,5.910731768688637e-05,7.248720930449699e-05,0.06060545466770636,0.05521985258374894,0.2569213345023374,0.2925578195372421,0.7287483501166889
172,0.00010081650419278986,5.0812609352830815e-05,0.00022164020608734147,0.14075573582515538,0.13779628435770672,0.685925797044475,0.7064414344322205,1.3593485579472713
173,9.833744451475674e-05,4.734650212742488e-05,9.223299044419394e-05,0.07335898363701651,0.06765139155917702,0.37724781286127523,0.4603495576017788,1.0872219108657646
174,9.588522815910502e-05,4.5902914362459387e-05,5.075604556763397e-05,0.038441031892723014,0.03197684851903773,0.13460826356085193,0.17307208330152868,0.4612652173782976
175,9.34602753004832e-05,4.205199557980036e-05,5.4989901774401874e-05,0.04758314551594101,0.041674811461615204,0.2303688239389635,0.2932329520260398,0.7686671459561012
176,9.10630014420798e-05,4.426884915881482e-05,5.4652594638559365e-05,0.04365321854564631,0.03620221947866771,0.17594675426830975,0.21898839882384993,0.6166942030453981
177,8.869381734442923e-05,4.521729903957997e-05,5.35174095458498e-05,0.04428063374813472,0.03773277468151498,0.1806617706182675,0.21923090182630575,0.6184368340559274
178,8.635312895503023e-05,4.3372359701484734e-05,9.073294529465036e-05,0.07331619084438432,0.0673868563061668,0.38382690437710437,0.4581216162840298,0.9427248346815986
179,8.404133733878839e-05,4.0790008625248716e-05,6.897726607603885e-05,0.0551008598826756,0.04869623498311132,0.2492713976039377,0.30969950664611945,0.8143459093643628
180,8.175883860929586e-05,3.719966859029866e-05,4.317713516894681e-05,0.029067696811996887,0.02072020156042921,0.12534173588149627,0.16108998414746753,0.5863547670209073
