epoch,lr,train_loss,val_loss,seg_mae,seg_rmse,seg_maxae,file_mae,file_rmse,file_maxae
14,0.001810818005486627,0.0006061887866240394,0.0005335039154530686,0.314116411119978,0.3369620327316248,0.6803913116455078,0.31245189435898324,0.33439994458485195,0.5723886489868164
15,0.0017093060965729877,0.0005444947782983182,0.0002565029734006058,0.16194939613342285,0.23364601266516954,0.7802009582519531,0.16172349441619135,0.231765824307585,0.7750272750854492
16,0.0015903410291691555,0.00046695609726884026,0.00015704220433656352,0.15030970974503277,0.1828186056508696,0.7248477935791016,0.14600747766948882,0.17771977252914398,0.3600130081176758
17,0.0014568521180570349,0.00048499764487582524,0.0003591001046838883,0.2540892195478778,0.2764521188984504,0.6047248840332031,0.25222241927707023,0.2737601577725935,0.4523561265733491
18,0.001312126303252503,0.0003613864507415743,0.0001680249690728819,0.17391514332495003,0.1891032963379927,0.7732715606689453,0.17020207526191836,0.1839809039258314,0.3467824459075928
19,0.0011597272146334889,0.00041404185331570545,7.648620800448095e-05,0.10364500607285544,0.12758621606603526,0.8473968505859375,0.10077895811625887,0.12044320388514725,0.3310396671295166
20,0.0010034074235453698,0.0004416155094744882,0.00043196503862996465,0.2347162638869241,0.30320509904658827,0.6021900177001953,0.23418711628232686,0.3027639499432162,0.5910933017730713
21,0.0008470160420403784,0.0003532206058042738,9.427536646840945e-05,0.10900605059115687,0.1416482721746345,0.752593994140625,0.10733707658828241,0.1370352680302265,0.45551419258117676
22,0.0006944039449644047,0.0003109273894779766,4.407386955433573e-05,0.07939606515046592,0.09685074513765783,0.7669334411621094,0.0791584090581016,0.09099155646931655,0.21908463372124487
23,0.0005493289486379721,0.0002987175533703308,8.092789792958386e-05,0.09741076799196617,0.1312385110153231,0.8919010162353516,0.09636999149171135,0.1250878836103696,0.28231302897135535
24,0.0004153632809469445,0.00026857426395309744,3.9979162720895905e-05,0.06978212338741695,0.0922420733463432,0.8616714477539062,0.06826204065292604,0.0833639646353503,0.19084676106770715
25,0.0002958056212364372,0.000243125892246032,5.6659298033396946e-05,0.08055116305841464,0.10981147921846685,0.7965755462646484,0.07895923391221057,0.10379885999737846,0.25588968065049755
26,0.00019359987587764532,0.0002319263478871284,5.607140324215587e-05,0.08786495378084272,0.1092403249013488,0.8003196716308594,0.08654918182463862,0.1027187500996182,0.22660213046603772
27,0.00011126268952272499,0.00022443985284322827,5.504817845491327e-05,0.0783483581008198,0.10823899630452072,0.8349628448486328,0.07695492328159403,0.10191316562008133,0.2397747039794922
28,5.08214769611882e-05,0.00021918962227665136,6.0222700382931e-05,0.08107679135331483,0.11321192790139642,0.8526096343994141,0.07985181085647089,0.10689761468343781,0.2562633090549049
29,1.3764501439184751e-05,0.00022189844772192694,5.289164194173536e-05,0.07835477089213434,0.10609763826762621,0.8475170135498047,0.07676438214286918,0.09907257859339672,0.2334766387939453
30,1.0042286791164696e-06,0.00022626913736868796,4.707166909976758e-05,0.08202123641967773,0.10009026832826887,0.7452888488769531,0.08075977503307268,0.09372486561041796,0.20303768581814197
31,0.0019970318781865983,0.0005203448904011685,0.00023528278423701717,0.18195014356452727,0.2237727822683659,0.48606109619140625,0.18014495516580253,0.2212173629368781,0.44646525382995605
32,0.001987920863134038,0.0005024686081876378,0.0007096218126369031,0.3704041989050179,0.38862045139119955,1.1675739288330078,0.370292142043038,0.38728003659895627,0.6166869269477004
33,0.0019727220701095,0.0003539897095430621,0.0006387190812780896,0.33174791959958655,0.36869489260775407,0.84674072265625,0.3287128719450936,0.3658146038503258,0.620917797088623
34,0.0019515292047260911,0.00037914163370291284,0.0006069067123598446,0.3145264821631886,0.3593959350659141,1.0139102935791016,0.3144589058179704,0.35742006029520157,0.6688643561469192
35,0.0019244729280462444,0.0005297463014445493,5.694033008575533e-05,0.08158118702540888,0.11008347514412656,0.8440322875976562,0.07935260874884477,0.10065745315832172,0.2591228485107422
36,0.0018917200510128154,0.00039736496044762897,0.00039399908360520324,0.27335843193196807,0.28957419529821854,0.6073627471923828,0.2731139186828855,0.2883104931402897,0.4495854377746582
37,0.0018534725060041519,0.0003387049861364476,0.00018301102253619284,0.1649753267519942,0.19735622374722633,0.6876335144042969,0.16216336761202135,0.1937383719036762,0.3638138771057129
38,0.0018099661018538317,0.0003694839178049019,0.00031582352152599076,0.23120504227754113,0.2592593330495705,0.5951919555664062,0.22958791831183042,0.25718844017223597,0.4856090545654297
39,0.0017614690700107894,0.00028943839149221185,3.1173253459388075e-05,0.06263452824031081,0.08145227382155525,0.7722434997558594,0.06098469605521551,0.07469857551807103,0.26586680942111585
40,0.0017082804108032364,0.0003618454362050596,9.014789212185554e-05,0.10983030372690931,0.13851280203608377,0.8545589447021484,0.10826885552633367,0.13311252314678737,0.3344998359680176
41,0.0016507280500022118,0.00025650768522396964,0.00018711986249230072,0.16102163591117502,0.19955935109025752,0.6294593811035156,0.1591815162840344,0.19682413355862868,0.3975101047092018
42,0.0015891668170501551,0.000221659983869264,8.385852071735138e-05,0.11507290768846173,0.1335936392565411,0.46093177795410156,0.11306958781348332,0.1304898095304567,0.21753287315368652
43,0.0015239762574194042,0.00027278583034484464,8.7073843294611e-05,0.1073908360204964,0.13613069185566387,0.4723377227783203,0.10481550209105954,0.1320436643892484,0.23793292045593262
44,0.0014555582925881423,0.00021416762449621418,2.0204331406679658e-05,0.05083556264360374,0.06557444869526166,0.5889472961425781,0.04976719735160714,0.05917959359627265,0.16553836398654553
45,0.0013843347420608371,0.00019332622563309772,6.498601966239425e-05,0.09556149990759163,0.11760402700555027,0.6881008148193359,0.09355582191830593,0.11298084401108645,0.3406217098236084
46,0.0013107447227107226,0.00020457666093814142,9.0636532064802e-05,0.10861779150561751,0.1388876686708277,0.8112125396728516,0.10740763194977297,0.13476540374379395,0.2848046620686837
47,0.0012352419414782578,0.0002128655424198113,0.00011108402926867847,0.12014319740723227,0.15375811546539472,0.7461872100830078,0.11915219836764862,0.15008345003088525,0.3247370719909668
48,0.0011582918981169622,0.0002481225367899597,0.00019265959716878534,0.1707131974050932,0.20249183007761626,0.7679290771484375,0.16998836668710848,0.19961468716975783,0.36185709635416785
49,0.0010803690152326453,0.0001803579942183596,6.163096704512669e-05,0.09110792552199319,0.11452798735075499,0.6407375335693359,0.08962262539636537,0.10923913472983572,0.22511969672309107
50,0.0010019537133102762,0.0001973281715090317,3.8822918434553374e-05,0.07042245998560825,0.09089842451315573,0.6658706665039062,0.06824698255175633,0.08505866665976068,0.18613073560926807
51,0.000923529448761941,0.00018501660313897296,9.649805683821057e-05,0.11229480092770586,0.14330831720238774,0.5823650360107422,0.11141735356951507,0.14003274191887854,0.34070920944213867
52,0.0008455797332572935,0.00018143419818882574,4.232092471504975e-05,0.07406497892932357,0.09490517432196735,0.6627521514892578,0.07253255249961989,0.0899728517582608,0.22381485833061987
53,0.0007685851527133313,0.00018727118372523506,0.00011336783525995284,0.13362664597056736,0.15533063031979966,0.5320243835449219,0.13195752022758367,0.15213020175272604,0.27894994947645557
54,0.000693020404322404,0.00018287455800700432,4.6657349510870716e-05,0.07949363851101598,0.09964881068290442,0.5310878753662109,0.07662467487274655,0.09480503033052702,0.259321928024292
55,0.0006193513698861702,0.00018090690234040337,2.1778104994970997e-05,0.053768585775500144,0.0680804315712806,0.5627155303955078,0.05149089321257591,0.06056162636651394,0.15568065643310547
56,0.0005480322434993689,0.0001599209469885441,0.0001247576811888351,0.13642397105136764,0.16294681081877002,0.5913410186767578,0.13463107241524605,0.15937139544788112,0.36398744583129883
57,0.000479502731292191,0.0001726185466530509,4.282640306840468e-05,0.07776108411985024,0.09547018677860179,0.46207618713378906,0.07578332333337695,0.09081002337203438,0.18687796592712402
58,0.0004141853404957699,0.00014653721569886849,4.2754065812302633e-05,0.07733961577727416,0.09538954719731703,0.4205474853515625,0.0749022797175816,0.09097629626945826,0.18508458137512207
59,0.00035248277454460076,0.00014072261160212208,6.658613352199133e-05,0.09983203567077066,0.11904303433247196,0.44890403747558594,0.09913847090705996,0.11614122031742487,0.3021836280822754
60,0.00029477545027595844,0.00014376749155847987,2.400401263853e-05,0.056574825928590006,0.07147496752323104,0.4887409210205078,0.05452346041089008,0.06537813365087188,0.1845250129699707
61,0.00024141915253359132,0.0001447605090041887,3.246647892300193e-05,0.062297090191707434,0.08312466989211294,0.5291423797607422,0.060312586663261204,0.07799157157663071,0.23356318473815918
62,0.0001927428406358515,0.00013863872297185828,2.0751562133057708e-05,0.0517139880456657,0.06645653015486745,0.48487091064453125,0.04991434714150799,0.06048195213818135,0.1604747772216797
63,0.00014904662023210372,0.00013944995910589614,3.183611681302762e-05,0.06305888434436834,0.08231370759057838,0.43618011474609375,0.06068506187862816,0.07761905411172332,0.1882224612765846
64,0.00011059989305160533,0.0001363477725150726,2.660474569255771e-05,0.057969356251654225,0.07524744304442524,0.48102378845214844,0.05602964075784829,0.06963078362914575,0.15851116180419922
65,7.763969595225803e-05,0.00014771339065286363,2.0194569464297488e-05,0.050098855918812975,0.06555858565909727,0.4688129425048828,0.04826430354799537,0.059525430142322644,0.15641117095947266
66,5.036923950955754e-05,0.00012740631979854037,2.1913374524463456e-05,0.05381973658766702,0.06829150741299336,0.4452247619628906,0.051766846142117975,0.06279242923656085,0.17937755584716797
67,2.8956655155819544e-05,0.00012499636577179528,2.2274132638005675e-05,0.05357258342136847,0.06885138449709281,0.43728065490722656,0.05130643837035656,0.06324754481456746,0.13657283782958984
68,1.3533958593991862e-05,0.00012792029969237683,2.4496001094469808e-05,0.055734993141388224,0.07220374132643147,0.4266796112060547,0.053231110572815085,0.0670063178326001,0.15773248672485352
69,4.196235876945264e-06,0.00012675280985139314,2.3517424360506653e-05,0.05439767213625329,0.0707468224837567,0.41277503967285156,0.05194467343981295,0.06548107183990134,0.15332555770874023
70,1.0010571703381958e-06,0.00011861462730445996,2.1433055637793007e-05,0.051976560432220174,0.06753889054996928,0.41077613830566406,0.04948529190487328,0.06201050976210567,0.13886642456054688
71,0.0019992576938996525,0.00022438824886166812,0.0002833239189631993,0.20639950983992247,0.24555783197151312,0.7142677307128906,0.20393230854518823,0.24330356664319733,0.4540216657850493
72,0.0019969756401193336,0.00038892213984127803,8.30742040383586e-05,0.11500961535444884,0.1329674608919713,0.43547821044921875,0.11209312840113561,0.12797625912906277,0.2565161387125663
73,0.0019931570931279456,0.00039159062745337564,0.00022269710745740243,0.1777195039196549,0.21770554383995494,0.8699607849121094,0.17595584926151084,0.21398567628435794,0.45456610785590357
74,0.0019878079408481753,0.0002463848154176756,0.0001431106984694316,0.11664384324973989,0.17452119983261272,0.5672054290771484,0.11554827701477777,0.17197784286497347,0.44371962547302246
75,0.0019809364312851248,0.00021380274149089873,0.00018648366445444837,0.1542775319001385,0.1992198411746657,0.4648780822753906,0.15300216724002158,0.19780618236444478,0.42765331268310547
76,0.001972553159808482,0.00029459351294007437,0.0001570144780080822,0.14189189616764816,0.18280245533505057,0.5491905212402344,0.1404678523729718,0.18135707345790944,0.43683290481567383
77,0.0019626710528152336,0.0003236449956244772,4.029624711773271e-05,0.07900310008325309,0.09260713618357944,0.5014152526855469,0.07798685520414321,0.08932041101076836,0.20964503288269043
78,0.0019513053477980928,0.00022571298674495323,6.669320173726947e-05,0.10636676583334664,0.1191387467344884,0.4827747344970703,0.10460756131580905,0.11631030410184319,0.22117254469129932
79,0.0019384735698503937,0.0002492671427836687,7.174762283293008e-05,0.09972861771271607,0.12357082176125934,0.5525321960449219,0.09821975064656105,0.11980584521825025,0.25512075424194336
80,0.0019241955046436663,0.00018686957223358126,0.00014935410799127874,0.16095028413790408,0.1782874689721322,0.5962085723876953,0.1586571283945962,0.1752325846152941,0.3145785331726074
81,0.0019084931679195637,0.0001890909950971252,0.00020263347741832227,0.17224687504991193,0.207667107925222,0.5158729553222656,0.1713455834842862,0.20612701380618215,0.36903275383843237
82,0.001891390771543187,0.00016252237315257724,8.758782079945445e-05,0.11990191112054843,0.13653190350556488,0.5336055755615234,0.11906272074532893,0.1343466283270549,0.3183770179748535
83,0.001872914686170142,0.0001618881593146588,3.69904706684087e-05,0.07603878395579686,0.08872729411046892,0.4774608612060547,0.07478097953493645,0.08457639281125562,0.1745306650797538
84,0.0018530934005849,0.00019017234340134293,2.6195083141531446e-05,0.060837157418794724,0.07466584000895052,0.4511871337890625,0.05892514160701204,0.06993771916392752,0.18054604530334473
85,0.0018319574777731589,0.00015427364815705599,8.903008513859795e-05,0.11554694398541317,0.13765141306163303,0.5296096801757812,0.11449673622373552,0.13579115532514957,0.2888813018798828
86,0.0018095395077959316,0.00019068141381855413,7.275343139163028e-05,0.09118294715881348,0.1244339532717505,0.5573863983154297,0.08944915340060276,0.12109979466247042,0.29465317726135254
87,0.0017858740575380366,0.0001796712835331339,4.640467824879762e-05,0.08091665874017734,0.09937867325031807,0.4051933288574219,0.0794590170799741,0.09697776930088382,0.23057126998901367
88,0.0017609976174084647,0.0001582774253118946,8.818953164900747e-05,0.10250899502050097,0.13700010214483263,0.4083671569824219,0.10251003621116524,0.1349744650217417,0.32744812965393066
89,0.0017349485450748163,0.00018365430838872528,7.631055791534891e-05,0.10073911809475622,0.1274396415745243,0.4893531799316406,0.09920358797860533,0.12503897338403663,0.2436997890472412
90,0.0017077670063185546,0.00016101019103388766,7.922024300246321e-05,0.10395577243555372,0.12984653942109087,0.4849128723144531,0.10297630098130967,0.1277354111926222,0.2597932815551758
91,0.001679494913102285,0.0001259090617558874,2.7287295456389814e-05,0.060083494008144486,0.07620653160284942,0.4872627258300781,0.05765341913889333,0.0703322741720001,0.17184090614318848
92,0.0016501758589445449,0.000122763602020154,1.7029881665816857e-05,0.045827985923981,0.06020296802495228,0.4241752624511719,0.043368001778920376,0.053997106664410904,0.1760656568739165
93,0.0016198550517017578,0.00014008225489690356,3.862530573773868e-05,0.07198547425671159,0.09066675884043121,0.418182373046875,0.07061227230798622,0.08695112443081665,0.17279791831970215
94,0.0015885792438609964,0.00013216842272388736,6.979676948155267e-05,0.10817877377305075,0.12187926454454547,0.5610847473144531,0.10697428498949328,0.11902664765700066,0.2401966518825951
95,0.001556396660451035,0.00013581160354997194,5.011254349576851e-05,0.0820605532031193,0.10327266175951394,0.5421524047851562,0.08072413009310524,0.09962424244925429,0.27500200271606445
96,0.001523356924682852,0.00013652635611288765,6.222930205354868e-05,0.08805283876222984,0.11508262532351536,0.5129356384277344,0.08696579501742409,0.11258061714888559,0.2674252986907959
97,0.0014895109814342335,0.0001348426846488577,3.0504974092424318e-05,0.05964470578131275,0.08057446798923076,0.48406982421875,0.05743232401590486,0.07677818530774716,0.23396873474121094
98,0.0014549110186964668,0.00013823986908920557,6.336261214749348e-05,0.10086644030062952,0.11612581223740938,0.488739013671875,0.10035264246047497,0.11408996848866078,0.23754215240478516
99,0.001419610387104238,0.00012989160843739813,6.83709608085473e-05,0.0940940090429003,0.12062794038992135,0.5019321441650391,0.09202603230400683,0.11844050763579458,0.2583951950073242
100,0.0013836635176728207,0.0001585589186975988,2.014707475900735e-05,0.052551113556478624,0.06548143692134531,0.3208293914794922,0.05113123852109151,0.0610390140738409,0.14140057563781738
101,0.001347125837869398,0.00012356982193964755,4.21030192024501e-05,0.08439997200653931,0.09466052300554134,0.4118022918701172,0.08333451683559122,0.09192487166733533,0.1698780059814453
102,0.0013100536861479228,0.0001158200097158411,5.0743931131143664e-05,0.08800660783999434,0.10392120338430917,0.4243755340576172,0.0871349057697115,0.10203254148796816,0.19721698760986328
103,0.001272504225079306,0.00011296157599218512,4.059688930172801e-05,0.06666232937964324,0.09295197263822724,0.3568305969238281,0.06565938896603057,0.09086348781528575,0.2560708522796631
104,0.0012345353532108765,0.00010374112610796064,2.5895329561484617e-05,0.05795293879286151,0.0742374192568232,0.37131500244140625,0.056319742127070214,0.07050244795282472,0.16425175136989978
105,0.0011962056157910164,0.0001322637038534862,5.573213980552222e-05,0.08217762341009122,0.10890928480734269,0.4018268585205078,0.08110044180400781,0.1069202610171325,0.27364611625671387
106,0.0011575741144966329,0.00010645184656733876,7.326587649140067e-05,0.08688531857784663,0.12487142481044122,0.5516147613525391,0.08483838172185983,0.12280303590526431,0.3104979991912842
107,0.0011187004163026543,0.00010674277006176079,7.330972001799187e-05,0.08412659056832857,0.1249087612580087,0.5298786163330078,0.08231835615067254,0.12292478928874756,0.2922520637512207
108,0.0010796444616340741,9.739714591721715e-05,5.269148531174026e-05,0.09137702879504622,0.10589668069711207,0.4692344665527344,0.09026555587374979,0.10401329949036411,0.2374560832977295
109,0.001040466471942159,0.00011459055700669412,5.184554954220717e-05,0.08316211611311013,0.10504321975171844,0.49419593811035156,0.0813429750336542,0.10261559390534011,0.25528764724731445
110,0.0010012268568473372,0.0001131239813107638,1.8712150679072192e-05,0.054820642293056596,0.06310650102908404,0.3932838439941406,0.05363151974148224,0.05977339686089154,0.16576623916625977
111,0.00096198612099194,0.00010158658312637274,3.542713029440156e-05,0.06640038757680733,0.08683211517772262,0.43268585205078125,0.06516935212271548,0.08465170708717323,0.20218420028686523
112,0.000922804770746432,9.914154986264864e-05,6.386427358108373e-05,0.10217976570129395,0.11658459027907844,0.4148597717285156,0.10179402699546208,0.11525205985448367,0.19316625595092773
113,0.0008837432209129703,9.855903956515216e-05,6.132204826172141e-05,0.09631332504415066,0.11424064063082275,0.43232154846191406,0.09552832368820426,0.11253809791930977,0.22816085815429688
114,0.0008448617015701604,0.00010041384096665213,2.3450653282104052e-05,0.05878670193324579,0.07064633177911055,0.39962196350097656,0.05722710030419492,0.06733216367809033,0.18014144897460938
115,0.0008062201652026407,0.00011267972117844744,3.1737680614088985e-05,0.05471497161366115,0.0821863915954127,0.5020885467529297,0.05287267139979782,0.07967669267543386,0.28235864639282227
116,0.0007678781942586952,0.00010066159054219424,5.7079762835745106e-05,0.0852816216299467,0.11021821254326825,0.5095481872558594,0.08406896825820677,0.10853761649266234,0.2941000461578369
117,0.0007298949092784375,9.566266151609819e-05,5.0699126413151855e-05,0.08486684906148464,0.1038753377159966,0.4756965637207031,0.08369963150175802,0.10179410917766171,0.25675129890441895
118,0.0006923288777342249,0.00010313752811779842,8.931514611648598e-05,0.09851129255562185,0.1378715951996149,0.6224822998046875,0.09692381495521168,0.13654617135358682,0.3889157772064209
119,0.000655238023723857,9.54080069809451e-05,3.5054591773298164e-05,0.06157303302087516,0.08637428640303571,0.45401763916015625,0.05954942396708901,0.08386189543338214,0.23454570770263672
120,0.0006186795386558202,0.00010225227820231243,7.127758642454695e-05,0.0807378158391079,0.12316536878028957,0.5636711120605469,0.07857433644552085,0.12104096055984169,0.35115504264831543
121,0.000582709793064277,9.771513920959536e-05,4.703463019153634e-05,0.08309596721257005,0.1000508751143349,0.4437675476074219,0.0820690859310211,0.09772890941435813,0.24391794204711914
122,0.0005473842496897899,9.411110007790574e-05,0.00010817402393530476,0.12248805973017327,0.15173076465088395,0.5718917846679688,0.12165881172059077,0.15019097320054492,0.36157941818237305
