Channel 1,Channel 2
6115,6046
6107,6044
6111,6061
6112,6056
6104,6050
6107,6055
6103,6045
6104,6049
6114,6052
6108,6054
6108,6050
6108,6035
6100,6050
6106,6045
6106,6039
6117,6065
6099,6052
6106,6057
6113,6052
6110,6020
6107,6043
6121,6049
6111,6074
6114,6052
6112,6049
6098,6059
6114,6048
6104,6042
6109,6050
6113,6051
6111,6093
6109,6054
6102,6051
6111,6053
6110,6044
6103,6035
6115,6048
6113,6054
6113,6040
6112,6046
6114,6041
6120,6040
6120,6044
6112,6040
6116,6063
6104,6044
6122,6046
6113,6060
6106,6045
6112,6036
6109,6058
6106,6043
6105,6049
6104,6053
6108,6053
6111,6048
6113,6057
6101,6055
6112,6048
6101,6050
6110,6063
6101,6056
6100,6056
6110,6036
6106,6050
6110,6047
6116,6054
6117,6042
6118,6065
6104,6053
6114,6043
6113,6049
6114,6052
6108,6051
6108,6045
6122,6063
6113,6049
6118,6054
6115,6046
6103,6040
6112,6051
6114,6065
6109,6051
6112,6059
6109,6056
6105,5994
6123,6054
6108,6050
6125,6055
6120,6079
6123,6039
6110,6053
6112,6042
6111,6062
6122,6052
6117,6047
6104,6063
6120,6060
6122,6061
6110,6053
6115,6058
6124,6051
6116,6041
6122,6047
6113,6046
6121,6054
6118,6063
6115,6039
6115,6039
6119,6053
6110,6052
6114,6057
6100,6063
6110,6057
6113,6051
6114,6044
6115,6046
6121,6055
6115,6055
6107,6060
6118,6053
6119,6049
6115,6062
6115,6050
6118,6050
6118,6061
6118,6051
6117,6056
6115,6053
6112,6054
6112,6054
6116,6048
6104,6060
6111,6055
6115,6045
6119,6059
6116,6050
6114,6050
6111,6065
6124,6052
6110,6048
6113,6034
6116,6052
6113,6053
6116,6056
6115,6054
6120,6043
6118,6050
6114,6049
6116,6050
6116,6057
6119,6047
6119,6047
6122,6038
6113,6033
6116,6055
6117,6053
6118,6054
6115,6061
6116,6051
6100,6046
6127,6046
6121,6056
6121,6057
6117,6049
6112,6060
6118,6058
6114,6055
6119,6039
6116,6047
6111,6047
6116,6056
6120,6056
6120,6048
6120,6048
6119,6040
6119,6053
6117,6056
6113,6056
6112,6043
6115,6057
6117,6054
6122,6050
6112,6052
6116,6057
6109,6067
6117,6055
0,27
0,61680
0,0
6119,6056
5602,5572
5588,5577
5598,5579
5597,5583
5602,5586
5592,5580
5600,5577
5600,5582
5814,5757
6320,6324
6282,6321
6300,6277
6305,6299
6284,6317
6299,6299
6288,6316
6281,6316
6281,6312
6299,6315
6295,6330
6292,6321
6300,6358
6288,6340
6302,6326
6303,6311
6292,6339
6294,6319
6313,6339
6303,6307
6304,6314
6291,6324
6271,6328
6287,6316
6286,6318
6278,6330
6292,6315
6285,6317
6295,6357
6305,6355
6287,6340
6284,6319
6273,6333
6274,6346
6290,6345
6290,6338
6303,6331
6303,6343
6291,6318
6274,6327
6277,6342
6275,6347
6290,6359
6298,6327
6297,6327
6292,6361
6294,6343
6313,6313
6327,6343
6292,6343
6325,6318
6305,6329
6285,6317
6270,6291
6261,6310
6296,6321
6305,6344
6303,6350
6318,6327
6320,6320
6318,6350
6291,6336
6298,6320
6296,6337
6282,6320
6290,6311
6294,6326
6289,6320
6303,6313
6309,6316
6304,6329
6301,6326
6287,6332
6309,6328
6312,6314
6291,6336
6274,6340
6277,6361
6291,6354
6283,6317
6287,6328
6290,6344
6276,6318
6309,6363
6299,6356
6304,6347
6291,6334
6281,6340
6295,6322
6305,6329
6298,6324
6281,6313
6296,6317
6287,6311
6282,6314
6284,6325
6265,6332
6301,6320
6299,6314
6306,6314
6286,6305
6273,6339
6279,6345
6279,6346
6294,6353
6284,6356
6304,6330
6303,6320
6290,6321
6274,6316
6288,6316
6280,6359
6301,6364
6299,6337
6304,6340
6281,6337
6289,6350
6300,6325
6283,6320
6280,6320
6295,6333
6276,6336
6286,6346
6282,6345
6285,6329
6296,6346
6296,6330
6293,6320
6284,6322
6275,6336
6286,6363
6282,6351
6284,6352
6290,6340
6267,6352
6284,6342
6295,6351
6308,6340
6271,6334
6284,6336
6282,6328
6272,6335
6280,6327
6193,6211
6353,6404
6379,6399
6232,6289
6315,6351
6271,6351
6355,6375
6305,6338
6260,6321
6283,6352
6262,6344
6280,6360
6289,6339
6295,6333
6292,6359
6270,6334
6274,6336
6262,6328
6268,6340
6272,6328
6272,6353
6275,6342
6271,6330
6285,6361
6278,6353
6275,6363
6280,6356
6266,6341
6266,6339
6263,6331
6281,6330
6276,6334
6290,6348
6294,6342
6281,6315
6277,6382
6264,6378
6285,6385
6280,6395
6266,6349
6257,6350
6290,6360
6286,6375
6265,6363
6278,6339
6280,6351
6293,6355
6273,6356
6272,6378
6261,6392
6259,6369
6259,6357
6276,6375
6259,6377
6273,6373
6272,6361
6240,6354
6263,6359
6271,6359
6273,6347
6277,6383
6273,6374
6274,6358
6283,6356
6274,6377
6261,6402
6244,6364
6262,6381
6269,6382
6268,6348
6253,6377
6240,6382
6257,6343
6256,6350
6263,6393
6275,6387
6271,6374
6274,6381
6261,6375
6265,6366
6256,6385
6246,6378
6251,6366
6256,6377
6252,6373
6261,6384
6235,6370
6247,6379
6264,6371
6263,6391
6254,6403
6255,6420
6263,6409
6246,6383
6266,6400
6247,6375
6273,6392
6257,6378
6254,6370
6251,6375
6257,6378
6253,6372
6263,6370
6258,6423
6268,6420
6254,6407
6251,6374
6248,6354
6244,6383
6233,6396
6245,6372
6239,6347
6242,6354
6240,6356
6250,6360
6242,6366
6241,6360
6239,6395
6241,6399
6235,6387
6233,6391
6228,6383
6249,6384
6244,6402
6259,6384
6249,6386
6239,6409
6247,6400
6257,6382
6250,6411
6248,6393
6246,6392
6251,6379
6240,6411
6242,6370
6246,6372
6240,6394
6242,6385
6237,6387
6236,6385
6246,6367
6235,6372
6240,6385
6240,6400
6232,6387
6248,6368
6232,6384
6245,6372
6244,6393
6253,6392
6241,6382
6239,6373
6259,6376
6240,6397
6228,6372
6223,6360
6237,6365
6227,6365
6228,6359
6225,6349
6244,6345
6255,6374
6249,6364
6250,6414
6214,6402
6227,6402
6232,6423
6243,6427
6227,6422
6244,6397
6224,6413
6217,6389
6220,6384
6238,6404
6235,6400
6237,6392
6237,6418
6249,6395
6235,6393
6235,6411
6223,6403
6221,6403
6232,6376
6246,6391
6229,6380
6260,6384
6227,6396
6249,6376
6241,6391
6235,6407
6224,6414
6214,6383
6222,6393
6227,6447
6214,6374
6232,6373
6212,6339
6224,6355
6221,6366
6226,6334
6235,6367
6232,6381
6254,6393
6235,6385
6228,6414
6259,6544
6239,6420
6229,6395
6236,6405
6212,6396
6221,6399
6218,6392
6216,6385
6235,6409
6229,6403
6224,6412
6229,6444
6230,6405
6239,6402
6229,6382
6210,6401
6230,6411
6216,6380
6216,6407
6220,6427
6237,6418
6223,6428
6224,6421
6212,6423
6219,6447
6219,6415
6210,6444
6206,6412
6216,6414
6224,6406
6217,6422
6219,6438
6221,6421
6216,6408
6221,6394
6213,6403
6228,6433
6229,6378
6233,6405
6222,6396
6225,6378
6223,6379
6219,6392
6212,6416
6222,6414
6215,6405
6232,6406
6223,6421
6213,6423
6226,6377
6215,6422
6223,6418
6218,6426
6222,6432
6215,6411
6225,6422
6231,6410
6229,6395
6214,6379
6222,6378
6212,6353
6223,6356
6223,6346
6086,6233
6186,6319
6163,6330
6197,6341
6244,6406
6235,6391
6216,6359
6214,6406
6225,6394
6219,6397
6216,6386
6213,6404
6217,6416
6215,6424
6211,6418
6211,6451
6213,6446
6210,6424
6210,6437
6223,6418
6208,6436
6218,6435
6220,6425
6222,6421
6236,6394
6210,6406
6219,6403
6203,6392
6217,6411
6209,6430
6214,6399
6218,6394
6220,6413
6213,6418
6217,6416
6220,6374
6219,6421
6216,6391
6210,6400
6215,6402
6221,6381
6208,6393
6228,6399
6215,6415
6217,6390
6222,6391
6222,6394
6208,6378
6225,6384
6240,6336
6226,6364
6222,6380
6230,6376
6229,6396
6217,6386
6207,6407
6217,6385
6219,6386
6212,6402
6222,6385
6205,6384
6206,6386
6212,6372
6216,6362
6220,6392
6219,6372
6214,6360
6216,6362
6233,6354
6221,6353
6238,6365
6227,6384
6225,6359
6213,6383
6216,6374
6224,6385
6231,6384
6224,6381
6225,6367
6212,6367
6228,6390
6237,6381
6225,6378
6214,6392
6232,6369
6236,6392
6233,6394
6220,6385
6219,6385
6219,6373
6220,6365
6209,6387
6223,6384
6216,6365
6227,6388
6224,6367
6224,6366
6228,6358
6214,6362
6223,6372
6215,6349
6230,6353
6228,6343
6234,6340
6227,6385
6215,6407
6231,6361
6230,6370
6223,6386
6228,6391
6223,6359
6226,6374
6230,6363
6224,6356
6237,6361
6226,6351
6219,6360
6230,6385
6224,6385
6225,6362
6230,6345
6243,6361
6224,6370
6214,6350
6217,6332
6223,6347
6224,6344
6223,6333
6229,6336
6224,6353
6223,6376
6229,6349
6229,6345
6227,6355
6227,6351
6226,6357
6220,6379
6223,6368
6227,6348
6220,6362
6211,6365
6234,6358
6221,6343
6232,6347
6233,6372
6227,6359
6222,6375
6228,6369
6224,6359
6227,6355
6239,6343
6232,6335
6214,6339
6221,6321
6226,6322
6219,6311
6222,6314
6225,6323
6219,6344
6232,6358
6227,6343
6241,6330
6236,6326
6235,6332
6217,6345
6220,6320
6221,6327
6226,6327
6204,6351
6218,6314
6227,6348
6219,6341
6214,6322
6213,6340
6224,6336
6223,6330
6215,6334
6216,6331
6232,6350
6226,6340
6219,6318
6224,6311
6216,6321
6212,6310
6204,6338
6230,6346
6234,6340
6223,6340
6232,6329
6220,6348
6215,6330
6225,6340
6233,6358
6232,6347
6226,6343
6237,6368
6223,6340
6223,6334
6216,6356
6230,6336
6233,6363
6232,6374
6229,6350
6259,6356
6243,6365
6247,6352
6237,6336
6232,6339
6219,6334
6234,6312
6252,6352
6240,6367
6246,6335
6263,6326
6251,6349
6259,6350
6279,6322
6286,6329
6325,6361
6340,6372
6359,6356
6402,6362
6426,6351
6486,6338
6516,6305
6573,6346
6636,6332
6671,6333
6734,6337
6786,6332
6834,6368
6869,6334
6857,6335
6814,6351
6823,6355
6779,6341
6779,6337
6731,6331
6678,6324
6667,6340
6629,6329
6602,6332
6633,6319
6635,6328
6646,6323
6658,6340
6685,6352
6734,6349
6788,6355
6889,6354
6941,6375
7062,6378
7219,6365
7375,6356
7443,6351
7592,6393
7728,6386
7830,6397
7908,6412
8011,6427
8146,6439
8082,6457
8043,6478
8071,6490
8001,6501
7929,6530
7874,6564
7790,6616
7676,6615
7395,6389
7123,6310
7344,6693
7208,6611
7117,6729
6940,6733
6931,6884
6904,7036
6846,7147
6799,7225
6786,7284
6841,7306
6891,7317
7015,7284
7143,7186
7315,7162
7576,7191
7842,7171
8048,7125
8176,7119
8307,7037
8316,6977
8478,6928
8602,6881
8731,6837
8895,6821
8945,6770
9046,6782
9145,6715
9156,6693
9117,6677
9027,6681
8998,6697
8847,6725
8756,6834
8630,6977
8504,7115
8345,7262
8139,7337
7971,7422
7812,7561
7660,7622
7517,7726
7362,7784
7253,7797
7188,7851
7136,7936
7130,7992
7168,8015
7235,7975
7393,7970
7491,7977
7669,7927
7898,7808
8088,7657
8311,7525
8579,7406
8809,7331
9075,7200
9288,7162
9405,7101
9540,7008
9589,6985
9565,6935
9639,6930
9641,6924
9521,6950
9418,7008
9300,7022
9293,7100
9074,7208
8844,7335
8630,7425
8368,7511
8097,7651
7849,7839
7709,8022
7506,8182
7220,8341
7040,8486
6872,8603
6783,8757
6762,8910
6742,9043
6796,8986
6877,8846
7001,8819
7163,8768
7355,8702
7519,8583
7674,8522
7904,8414
8097,8203
8318,8009
8505,7807
8616,7713
8664,7468
8795,7347
8853,7204
8998,7138
9126,7073
9203,7007
9290,6975
9325,6935
9298,6949
9278,6982
9225,7045
9119,7185
9055,7341
8903,7467
8714,7648
8459,7803
8273,7932
8034,8172
7807,8218
7574,8336
7382,8479
7199,8565
7130,8574
7099,8635
7068,8611
7108,8610
7154,8589
7182,8545
7293,8436
7460,8328
7615,8247
7811,8145
7860,8011
8046,7866
8246,7685
8505,7611
8831,7463
9043,7335
9330,7209
9595,7135
9798,7118
9986,7075
10045,7019
10186,7007
10187,6959
10141,6928
9978,6996
9943,7007
9791,7064
9634,7160
9402,7323
9273,7459
9056,7713
8896,7931
8686,8050
8426,8128
8216,8345
8023,8487
7776,8629
7554,8763
7360,8811
7233,8932
7125,8955
7068,8924
7044,8969
7088,8859
7168,8772
7267,8598
7362,8515
7499,8408
7563,8323
7698,8221
7822,8063
7971,7884
8137,7740
8322,7555
8504,7358
8669,7177
8840,7057
8935,6939
9035,6827
9173,6755
9136,6777
9081,6847
9054,6918
8959,7007
8910,7154
8811,7272
8802,7431
8705,7526
8563,7705
8504,7824
8367,7960
8200,8094
8013,8304
7825,8461
7670,8593
7423,8818
7272,8983
7142,9007
7019,9075
6919,9172
6880,9167
6864,9101
6809,9066
6855,8992
6896,8867
6956,8685
7052,8582
7232,8382
7403,8173
7560,7946
7732,7718
7870,7553
8014,7389
8195,7181
8339,7066
8538,6957
8648,6870
8735,6818
8825,6792
8826,6751
8900,6719
8964,6731
8938,6770
8848,6830
8796,6891
8594,6988
8481,7062
8274,7194
8082,7302
7901,7463
7736,7643
7570,7772
7432,7851
7255,7990
7124,8101
7021,8276
6909,8393
6863,8508
6820,8628
6831,8620
6853,8628
6882,8587
6965,8541
7032,8515
7089,8380
7191,8247
7291,8069
7394,7842
7565,7740
7722,7544
7869,7386
8067,7273
8251,7153
8389,7033
8516,6935
8648,6820
8746,6743
8845,6664
8855,6630
8823,6615
8774,6655
8751,6692
8616,6773
8515,6870
8362,6977
8143,7123
7963,7265
7782,7462
7645,7609
7566,7809
7351,7889
7230,7971
7051,7947
7043,8021
6936,8125
6780,8133
6728,8184
6709,8146
6742,8142
6775,8089
6849,8046
6931,7998
7008,7978
7128,7915
7273,7818
7397,7724
7621,7632
7756,7543
7895,7444
8014,7356
8139,7188
8352,7087
8417,6997
8479,6852
8641,6731
8712,6659
8800,6629
8904,6585
8908,6599
8888,6648
8769,6742
8673,6832
8633,6926
8506,7026
8389,7091
8172,7169
8015,7301
7785,7409
7629,7430
7502,7519
7291,7595
7104,7656
7017,7746
6895,7805
6828,7845
6749,7922
6722,7925
6737,7913
6830,7983
6955,7901
7076,7795
7215,7709
7406,7655
7616,7537
7838,7411
8099,7365
8274,7225
8549,7126
8762,7031
8930,6929
9096,6840
9230,6772
9240,6742
9217,6708
9281,6679
9262,6656
9227,6703
9130,6680
8960,6735
8794,6774
8619,6853
8441,6942
8255,7044
8034,7235
7881,7381
7735,7536
7603,7725
7432,7914
7286,8001
7186,8132
7030,8253
6922,8262
6870,8255
6829,8339
6799,8353
6807,8322
6808,8319
6880,8288
6952,8217
7118,8119
7254,8010
7461,7851
7648,7709
7845,7467
8071,7320
8343,7182
8648,7038
8971,6860
9248,6764
9399,6709
9495,6652
9661,6625
9820,6636
9877,6646
9951,6658
9876,6730
9792,6757
9719,6870
9530,7019
9370,7143
9082,7311
8631,7415
8323,7538
8089,7696
7890,7764
7732,7904
7537,8073
7367,8071
7176,8137
7064,8225
6980,8300
6901,8349
6863,8346
6864,8410
6895,8404
6950,8415
7029,8362
7092,8292
7233,8194
7318,8008
7476,7828
7629,7739
7784,7678
7939,7599
8054,7488
8159,7318
8350,7131
8393,6973
8526,6861
8640,6773
8619,6683
8610,6667
8495,6648
8397,6700
8296,6738
8159,6813
8081,6934
8096,7070
7941,7206
7885,7387
7760,7526
7588,7659
7547,7794
7422,7857
7352,7931
7188,8013
7073,8040
6988,8072
6923,8110
6856,8189
6823,8191
6797,8230
6824,8179
6831,8036
6859,8037
6937,7894
7061,7793
7220,7695
7347,7622
7495,7446
7688,7348
7831,7271
8060,7121
8222,7017
8310,6864
8461,6808
8588,6732
8636,6691
8727,6668
8854,6648
8799,6638
8938,6703
9007,6723
8945,6731
8888,6785
8726,6845
8583,6929
8420,6997
8339,7068
8189,7131
7968,7165
7813,7298
7585,7450
7431,7565
7216,7708
7067,7800
6932,7891
6840,7979
6835,8082
6843,8113
6932,8120
7058,8039
7135,8016
7248,7938
7418,7830
7621,7823
7825,7710
8024,7615
8206,7472
8395,7313
8601,7210
8837,7064
9035,6979
9196,6904
9412,6832
9512,6781
9425,6700
9432,6659
9380,6646
9316,6674
9190,6733
9051,6777
