Channel 1,Channel 2
6120,6048
6112,6067
6115,6050
6118,6052
6104,6037
6112,6057
6116,6054
6102,6064
6110,6048
6118,6059
6110,6065
6107,6048
6108,6049
6119,6054
6112,6051
6123,6052
6106,6054
6112,6062
6111,6059
6120,6061
6114,6044
6113,6040
6125,6057
6121,6056
6121,6050
6119,6046
6116,6052
6118,6055
6113,6056
6115,6063
6115,6047
6112,6052
6119,6060
6115,6057
6118,6060
6120,6049
6113,6056
6122,6054
6115,6051
6110,6059
6110,6059
6110,6050
6116,6044
6112,6041
6119,6040
6114,6049
6109,6048
6110,6045
6120,6051
6114,6053
6119,6062
6126,6053
6122,6049
6108,6049
6117,6057
6113,6063
6110,6053
6113,6051
6118,6061
6112,6039
6099,6049
6124,5968
6124,5968
6113,6051
6117,6050
6096,6052
6053,6041
6044,6014
6011,5972
6101,6045
6036,6006
6011,5984
6069,5992
6080,6013
6128,6067
6131,6068
6090,6019
5990,5985
6128,6049
6153,6103
6131,6062
6113,6076
6138,6037
6123,6059
6123,6059
6120,6045
6109,6047
6125,6113
6098,6049
6109,6033
6139,6058
6127,6071
6099,6047
6120,6065
6118,6039
6119,6061
6117,6060
6112,6059
6112,6062
6109,6052
6098,6045
6115,6061
6126,6063
6107,6045
6109,6047
6115,6066
6115,6066
6121,6041
6105,6045
6106,6063
6112,6058
6103,6034
0,33
0,61680
0,0
6118,6049
5593,5573
5605,5563
5591,5588
5599,5576
5600,5574
5600,5581
5600,5571
5604,5572
5811,5746
6325,6317
6278,6310
6288,6297
6299,6304
6275,6284
6292,6302
6292,6295
6274,6308
6286,6305
6297,6319
6297,6331
6309,6311
6297,6344
6302,6337
6294,6324
6311,6335
6309,6342
6284,6330
6290,6337
6301,6324
6311,6322
6297,6304
6285,6329
6269,6344
6285,6316
6282,6327
6294,6324
6303,6340
6303,6354
6299,6368
6290,6352
6283,6330
6292,6323
6276,6342
6278,6366
6284,6328
6299,6346
6297,6333
6307,6297
6284,6329
6289,6344
6289,6345
6288,6342
6307,6317
6291,6331
6294,6353
6289,6339
6300,6328
6337,6334
6302,6354
6321,6319
6301,6336
6273,6314
6282,6291
6267,6303
6302,6348
6333,6363
6297,6353
6363,6371
6301,6344
6261,6329
6287,6326
6287,6323
6293,6327
6268,6288
6294,6302
6297,6337
6290,6308
6290,6307
6308,6311
6298,6324
6285,6312
6288,6348
6308,6325
6306,6297
6298,6344
6280,6344
6290,6355
6292,6355
6286,6324
6280,6324
6285,6326
6285,6328
6312,6350
6307,6355
6307,6363
6276,6349
6285,6347
6288,6309
6286,6341
6289,6330
6292,6304
6293,6322
6276,6287
6272,6322
6274,6324
6272,6320
6296,6328
6315,6314
6303,6332
6287,6335
6258,6335
6260,6349
6286,6338
6301,6346
6292,6352
6295,6326
6306,6325
6298,6310
6280,6291
6292,6333
6288,6355
6298,6358
6292,6322
6289,6332
6276,6339
6281,6347
6287,6354
6287,6323
6279,6319
6292,6311
6279,6347
6291,6341
6275,6354
6287,6332
6299,6350
6292,6329
6288,6302
6278,6343
6296,6346
6300,6356
6283,6341
6289,6341
6283,6343
6278,6342
6286,6337
6300,6351
6297,6347
6279,6336
6272,6329
6277,6318
6290,6346
6282,6327
6297,6322
6316,6338
6285,6319
6278,6367
6284,6339
6289,6332
6292,6334
6270,6323
6280,6321
6268,6330
6300,6348
6300,6343
6283,6337
6290,6324
6284,6354
6269,6320
6262,6331
6273,6346
6281,6321
6282,6331
6281,6348
6276,6348
6292,6329
6291,6352
6281,6331
6279,6353
6256,6370
6270,6380
6278,6344
6271,6340
6275,6328
6276,6331
6287,6339
6293,6326
6270,6320
6279,6350
6279,6366
6280,6377
6283,6377
6274,6340
6259,6343
6275,6364
6284,6375
6265,6366
6276,6354
6268,6346
6269,6345
6278,6365
6287,6393
6267,6386
6270,6358
6258,6363
6272,6384
6259,6361
6274,6372
6277,6357
6242,6356
6259,6383
6258,6352
6273,6340
6284,6378
6271,6363
6278,6356
6279,6362
6268,6374
6254,6398
6247,6373
6262,6378
6268,6380
6274,6377
6244,6385
6238,6373
6269,6350
6258,6364
6266,6365
6264,6402
6283,6381
6250,6387
6260,6367
6243,6367
6267,6386
6246,6356
6248,6364
6237,6346
6260,6381
