Channel 1,Channel 2
11747,0
11809,0
11779,0
11809,0
11867,0
11763,0
11405,0
11145,0
10986,0
10819,0
10585,0
10313,0
9995,0
9688,0
9404,0
9044,0
8747,0
8425,0
8144,0
7891,0
7640,0
7469,0
7318,0
7160,0
7070,0
6974,0
6944,0
6961,0
7085,0
7241,0
7339,0
7467,0
7651,0
7883,0
8124,0
8359,0
8618,0
8942,0
9111,0
9306,0
9551,0
9853,0
10004,0
10296,0
10682,0
10937,0
11354,0
11736,0
12032,0
12174,0
12287,0
12490,0
12300,0
12414,0
12462,0
12454,0
12226,0
12065,0
11616,0
11255,0
10690,0
10162,0
9614,0
9089,0
8655,0
8178,0
7743,0
7422,0
7197,0
7055,0
6940,0
6907,0
6902,0
6927,0
7048,0
7154,0
7417,0
7570,0
7843,0
8095,0
8400,0
8697,0
9038,0
9244,0
9562,0
9821,0
10041,0
10363,0
10623,0
10985,0
11370,0
11534,0
11683,0
11862,0
11656,0
11655,0
11577,0
11487,0
11477,0
11406,0
11166,0
10999,0
10622,0
10265,0
10074,0
9819,0
9523,0
9227,0
8846,0
8455,0
8141,0
7813,0
7496,0
7348,0
7111,0
6976,0
6871,0
6798,0
6754,0
6774,0
6775,0
6829,0
6933,0
7019,0
7194,0
7386,0
7600,0
7854,0
8050,0
8295,0
8584,0
8916,0
9229,0
9488,0
9771,0
10027,0
10222,0
10499,0
10827,0
11094,0
11353,0
11618,0
11814,0
11757,0
11796,0
11747,0
11599,0
11565,0
11468,0
11235,0
10984,0
10694,0
10462,0
10235,0
9836,0
9553,0
9419,0
8736,0
8523,0
8239,0
7934,0
7590,0
7456,0
7282,0
7112,0
7003,0
6979,0
6969,0
6951,0
7005,0
7078,0
7188,0
7290,0
7479,0
7665,0
7861,0
8118,0
8265,0
8477,0
8671,0
8899,0
9148,0
9474,0
9728,0
10030,0
10348,0
10641,0
11012,0
11243,0
11367,0
11487,0
11534,0
11651,0
11708,0
11790,0
11706,0
11471,0
11291,0
11118,0
10853,0
10499,0
10059,0
947,0
7297,8807
7104,8598
6993,8433
6979,8190
6988,8073
6932,7966
6988,7785
7076,7623
7161,7448
7282,7306
7467,7204
7640,7044
7839,6933
8109,6810
8304,6727
8480,6636
8674,6625
8872,6600
9202,6594
9552,6666
9719,6724
10036,6870
10392,7006
10585,7138
10936,7305
11303,7463
11322,7704
11452,7850
11544,8064
11603,8236
11680,8445
11774,8626
11725,8898
11478,9144
11254,9389
11148,9550
10853,9554
10474,9635
10038,9698
9721,9732
9333,9731
8861,9733
8601,9746
8239,9675
7977,9628
7613,9550
7385,9462
7186,9274
7023,9129
6880,8943
6811,8782
6818,8647
6839,8479
6915,8311
7018,8146
7105,7964
7289,7856
7410,7668
7566,7534
7743,7375
7921,7191
8092,7013
8284,6896
8428,6817
8563,6698
8690,6665
8835,6621
8965,6564
9098,6612
9320,6696
9544,6812
9767,6969
9917,7145
9962,7337
10100,7582
10168,7741
10155,8048
10359,8297
10431,8635
10438,8991
10405,9184
10514,9306
10399,9536
10178,9749
9949,9859
9710,10058
9401,10030
9238,10016
8895,9833
8589,9695
8222,9722
7943,9719
7713,9509
7493,9283
7313,9053
7160,8835
7002,8584
6976,8451
6920,8240
6898,7981
6958,7769
7073,7659
7126,7515
7271,7394
7449,7271
7678,7167
7881,7044
8070,6937
8274,6880
8531,6820
8780,6778
9057,6727
9273,6724
9470,6774
9608,6781
9837,6799
9941,6855
10134,6923
10324,7016
10424,7200
10327,7391
10333,7612
10336,7746
10161,7987
10124,8267
9986,8582
9873,8770
9677,9025
9577,9247
9304,9407
9217,9630
9030,9738
8746,9983
8601,10133
8444,10318
8157,10353
8039,10400
7842,10329
7667,10164
7512,10012
7402,9871
7182,9645
7093,9379
6972,9243
6896,9058
6832,8866
6797,8568
6762,8390
6759,8136
6829,7854
6923,7740
7099,7536
7293,7292
7479,7160
7736,6992
8009,6906
8329,6844
8628,6736
8981,6668
9211,6646
9476,6638
9791,6686
9971,6686
10071,6721
10096,6795
10235,6917
10205,7038
10209,7177
10157,7212
10177,7377
10243,7466
10121,7547
9850,7665
9675,7771
9516,7876
9279,8029
9203,8126
8934,8315
8734,8412
8486,8607
8261,8796
8188,8892
8098,8968
7953,9037
7771,9087
7508,9131
7320,9102
7181,9140
7111,9159
7001,9047
6888,8871
6813,8689
6764,8556
6787,8385
6785,8180
6830,7870
6865,7695
6922,7489
7046,7303
7239,7128
7544,6996
7790,6818
7941,6761
8161,6616
8427,6630
8435,6567
8523,6610
8728,6618
8804,6642
8904,6700
9097,6781
9331,6879
9398,7008
9398,7122
9487,7254
9544,7382
9692,7531
9697,7661
9577,7789
9506,7872
9462,8028
9397,8211
9291,8364
9351,8493
9243,8608
9048,8707
8864,8867
8553,8983
8493,9200
8225,9275
8053,9224
7839,9166
7544,9183
7301,9070
7161,9054
7032,8973
6913,8857
6903,8692
6871,8538
6856,8339
6902,8150
6951,7920
7065,7744
7197,7537
7369,7389
7585,7223
7757,7065
7992,6997
8310,6869
8627,6763
9046,6700
9328,6647
9660,6625
9934,6605
10311,6616
10695,6649
11144,6711
11249,6769
11501,6825
11707,6936
11759,7026
11976,7187
12058,7263
12087,7408
11712,7586
11360,7776
11125,8036
10907,8280
10703,8427
10492,8672
10207,8785
9815,8971
9590,9101
9354,9203
9095,9398
8812,9409
8477,9449
8253,9546
7975,9461
7780,9422
7521,9391
7316,9304
7174,9294
6994,9191
6914,9148
6845,9066
6832,8900
6839,8755
6862,8600
6932,8535
7083,8298
7222,8020
7420,7789
7640,7618
7899,7382
8250,7185
8572,7028
9021,6857
9321,6751
9634,6688
9968,6656
10215,6682
10498,6765
10770,6845
11094,6950
11230,7100
11355,7249
11427,7417
11527,7520
11386,7749
11306,7895
11294,8041
11224,8240
11221,8443
10974,8545
10632,8777
10328,8964
10006,9189
9740,9384
9431,9521
9193,9749
8942,9893
8650,10018
8305,10103
8083,10159
7784,10178
7546,10117
7315,10106
7169,10046
6989,9965
6911,9854
6825,9703
6787,9603
6768,9493
6794,9243
6844,8942
6885,8636
6954,8388
7088,8054
7226,7854
7384,7660
7515,7388
7672,7197
7815,7052
7996,6893
8248,6773
8565,6674
8810,6643
9115,6649
9436,6644
9682,6711
9888,6774
10271,6901
10543,7017
10960,7153
11235,7338
11421,7446
11602,7663
11979,7890
12151,8020
12247,8191
12245,8398
12174,8605
11986,8784
11910,8818
11878,8933
11442,9068
11140,9125
10734,9108
10315,9128
10100,9201
9641,9244
9248,9145
8935,9102
8566,8999
8140,8831
7787,8618
7520,8595
7355,8561
7205,8461
7144,8359
7138,8231
7192,8071
7298,8012
7459,7915
7714,7833
8033,7681
8337,7537
8713,7408
9203,7237
9593,7052
10010,6949
10442,6797
10847,6716
11273,6664
11441,6616
11686,6580
12187,6614
12507,6689
12600,6816
12738,6980
12800,7190
12906,7455
13061,7777
13031,8131
13106,8530
12828,8970
12610,9439
12340,9885
12065,10186
11685,10618
11258,11111
10986,11828
10787,12088
10314,12464
9945,12720
9567,12675
9290,12755
9011,12893
8717,12839
8432,12977
8209,12795
8049,12659
7804,12386
7708,12190
7668,11784
7545,11317
7507,11005
7528,10634
7599,10121
7669,9848
7887,9402
8029,8952
8415,8593
8798,8229
9278,7918
9757,7583
10445,7342
10999,7196
11606,7026
12239,6919
13083,6836
13858,6808
14542,6819
15362,6894
16242,6982
16383,7152
16383,7343
16383,7512
16383,7777
16383,8084
16383,8446
16383,8743
16383,8989
16383,9346
16383,9666
16383,10029
16383,10257
16383,10472
16258,10771
15652,11119
14662,11249
13713,11667
12863,11879
12051,11799
10904,11932
10014,12047
9423,11992
8994,12190
8514,12643
7744,12262
7615,12677
7337,12432
7250,12476
7234,12201
7357,11973
7559,11676
7840,11334
8127,11046
8441,10496
8761,10001
9110,9594
9486,9084
10013,8777
10274,8514
10588,8048
10878,7727
11249,7431
11562,7187
12021,7105
12462,7162
12754,7154
13169,7338
13340,7541
13669,7851
13641,8307
13865,8722
13809,9223
13726,9745
13578,10318
13581,10836
13560,11359
13344,12159
13065,12808
12748,13244
12426,13679
12173,14002
11920,14192
11661,14354
11377,14219
10998,14070
10467,13900
10019,13514
9614,13399
9151,13124
8637,12786
8184,12381
7832,11857
7560,11467
7267,11112
6962,10793
6652,10346
6471,9952
6325,9519
6272,9167
6219,8793
6205,8584
6199,8311
6199,8026
6199,7732
6189,7619
6190,7403
6174,7305
6168,7224
6168,7189
6169,7196
6155,7205
6150,7374
6142,7518
6136,7659
6137,7905
6132,8182
6144,8459
6130,8705
6131,9020
6130,9420
6128,9955
6119,10410
6133,10999
6126,11464
6125,11817
6139,12268
6123,12818
6133,13039
6120,13276
6117,13575
6124,13674
6116,13693
6121,13602
6117,13366
6122,13237
6114,13001
6113,12794
6115,12694
6126,12537
6126,12119
6120,11745
6122,11343
6120,10989
6117,10510
6108,10080
6115,9287
6115,8699
6115,8344
6105,8043
6111,7456
6107,7005
6109,6614
6106,6444
6109,6358
6104,6270
6104,6264
6111,6219
6106,6193
6101,6177
6114,6171
6110,6171
6109,6163
6105,6134
6102,6127
6097,6130
6101,6130
6102,6105
6102,6097
6109,6092
6111,6100
6099,6081
6108,6084
6112,6072
6104,6082
6109,6087
6106,6083
6102,6075
6103,6076
6109,6082
6102,6089
6104,6064
6099,6070
6104,6069
6110,6073
6101,6067
6102,6078
6104,6082
6108,6070
6108,6072
6098,6063
6100,6071
6091,6051
6100,6057
6096,6065
6101,6072
6110,6077
6104,6064
6114,6072
6110,6044
6104,6069
6103,6047
6110,6058
6107,6069
6109,6067
6104,6062
6101,6057
6110,6058
6117,6066
6109,6052
6099,6050
6111,6065
6112,6058
6108,6064
6108,6062
6113,6053
6107,6064
6114,6060
6095,6062
6110,6064
6103,6059
6108,6061
6115,6055
6097,6048
6111,6049
6108,6059
6110,6060
6111,6051
6100,6054
