Channel 1,Channel 2
6016,6091
6144,6103
6093,6029
6117,6068
6132,6068
6093,6034
6111,6054
6109,6054
6105,6060
6115,6060
6101,6062
6111,6045
6109,6046
6106,6057
6111,6060
6112,6055
6111,6049
6104,6046
6110,6048
6113,6051
6120,6046
6108,6047
6112,6051
6103,6033
6115,6048
6121,6034
6102,6048
6119,6032
6118,6056
6101,6039
6110,6048
6104,6053
6107,6060
6113,6055
6109,6062
6111,6057
6115,6047
6108,6049
6106,6055
6095,6057
6095,6050
6105,6057
6111,6054
6106,6050
6108,6059
6122,6056
6110,6037
6102,6051
6110,6054
6109,6053
6110,6050
6116,6055
6114,6047
6116,6055
6115,6065
6113,6054
6119,6045
6101,6048
6114,6060
6117,6063
6105,6056
6114,6059
6110,6050
6112,6058
6112,6063
6114,6063
6116,6055
6117,6051
6110,6057
6113,6054
6120,6055
6110,6057
6117,6064
6113,6057
6108,6056
6113,6066
6116,6062
6121,6055
6119,6058
6116,6055
6116,6055
6115,6060
6117,6053
6120,6058
6113,6061
6114,6056
6106,6066
6109,6058
6121,6055
6113,6059
6119,6039
6117,6049
6113,6050
6105,6038
6111,6058
6114,6055
6114,6049
6119,6049
6107,6061
6115,6047
6120,6053
6112,6053
6120,6067
6120,6067
6118,6046
6117,6056
6115,6053
6112,6053
6118,6052
6111,6057
6123,6047
6114,6063
6107,6056
6113,6051
6117,6050
6120,6051
6112,6063
6110,6058
6116,6052
6116,6057
6121,6055
6114,6055
6121,6060
6112,6043
6108,6049
6108,6049
6121,6048
6113,6053
6114,6045
6119,6041
6120,6098
6115,6045
6118,6059
6118,6055
6115,6054
6126,6063
6123,6057
6118,6058
6115,6053
6114,6049
6116,6045
6113,6057
6114,6044
6107,6055
6118,6045
6116,6049
6122,6054
6122,6054
6117,6051
6110,6055
6114,6051
6113,6056
6117,6049
6115,6054
6113,6043
6114,6063
6117,6040
6113,6060
6117,6053
6118,6059
6119,6058
6112,6042
6119,6049
6114,6049
6121,6054
0,31
0,61680
0,0
6115,6059
5601,5573
5599,5570
5601,5576
5596,5578
5594,5593
5601,5577
5599,5571
5596,5571
5814,5756
6323,6310
6280,6306
6306,6281
6302,6307
6269,6313
6292,6285
6290,6308
6284,6306
6305,6294
6294,6330
6297,6336
